,open,high,low,close,simple_return,log_return,cum_return,equity_curve,rolling_peak,drawdown,SMA_20,SMA_50,RSI_14,EMA_12,EMA_26,MACD,MACD_signal,SMA_signal,SMA_position,SMA_return,SMA_equity,RSI_signal,RSI_position,RSI_return,RSI_equity,MACD_signal_bin,MACD_position,MACD_return,MACD_equity
2021-07-20,1.17957,1.18025,1.1754,1.17805,-0.001440983259165,-0.001442022473989,-0.0894651414438086,0.9105348585561912,1.2363580151491729,-0.2635346336584142,1.1851984999999998,1.2019206,40.062353858144924,1.1826458946524834,1.1886224979544362,-0.005976603301952821,-0.006235760700663228,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.001440983259165,0.9052614845133897
2021-07-21,1.17802,1.1805,1.175,1.17948,0.0012138703790161,0.0012131342340304,-0.0883598701499457,0.9116401298500544,1.2363580151491729,-0.2626406601650409,1.184536,1.2013715999999999,43.182983085597066,1.1821588339367166,1.1879452758837372,-0.005786441947020604,-0.0061458969499347035,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,1,1.0,0.0012138703790161,0.9063603546147047
2021-07-22,1.17956,1.18305,1.1756,1.17678,-0.0022891443687049,-0.0022917684650638,-0.0904467460194774,0.9095532539805226,1.2363580151491729,-0.2643285821455361,1.1837235,1.2007432,38.31845238095237,1.1813313210233756,1.1871182184108677,-0.0057868973874921625,-0.006074097037446195,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.0022891443687049,0.9042855649129211
2021-07-23,1.17683,1.17865,1.1753,1.1768,1.6995530175645257e-05,1.6995385753258637e-05,-0.0904312876797031,0.9095687123202968,1.2363580151491729,-0.2643160790197546,1.1828985,1.199989,38.396624472573926,1.1806341947120869,1.1863539059359887,-0.005719711223901802,-0.006003219874737317,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,1,1.0,1.6995530175645257e-05,0.904300933725527
2021-07-26,1.17715,1.18173,1.1761,1.1801,0.0028042148198503,0.0028002903444752,-0.0878806616169423,0.9121193383830576,1.2363580151491729,-0.2622530632658162,1.1822805,1.1992836,47.506960263224464,1.1805520109102272,1.185890653644434,-0.005338642734206811,-0.005870304446631216,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,1,1.0,0.0028042148198503,0.9068367878054847
2021-07-27,1.18005,1.18412,1.1768,1.18163,0.001296500296585,0.0012956605658045,-0.0866980986242077,0.9133019013757924,1.2363580151491729,-0.2612965741435357,1.181871,1.1984682,53.044159916383514,1.1807178553855768,1.1855750496707724,-0.0048571942851955985,-0.005667682414344093,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,1,1.0,0.001296500296585,0.9080125019698287
2021-07-28,1.18169,1.18496,1.17718,1.18434,0.0022934421096281,0.0022908161854433,-0.084603493584789,0.915396506415211,1.2363580151491729,-0.2596024006001498,1.181803,1.1978016,49.860491071428584,1.1812751084031803,1.1854835645099746,-0.004208456106794323,-0.005375837152834139,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,1,1.0,0.0022934421096281,0.9100949760779151
2021-07-29,1.18435,1.1893,1.1839,1.18857,0.0035716095040274,0.0035652464531905,-0.0813340547225229,0.918665945277477,1.2363580151491729,-0.2569579894973742,1.1819915,1.1971154,51.49797570850195,1.1823973994180756,1.1857121893610876,-0.003314789943011931,-0.004963627710869697,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,1,1.0,0.0035716095040274,0.9133454799440427
2021-07-30,1.18859,1.19087,1.185,1.18684,-0.0014555305955896,-0.0014565909092512,-0.0826712011130006,0.9173287988869994,1.2363580151491729,-0.2580395098774692,1.1820235000000001,1.1964962,51.152815013404634,1.1830808764306795,1.1857957308898959,-0.002714854459216376,-0.004513873060539033,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.0014555305955896,0.9120160776536407
2021-08-02,1.18635,1.1897,1.1857,1.18689,4.21286778335972e-05,4.212779044577209e-05,-0.0826325552635648,0.9173674447364352,1.2363580151491729,-0.2580082520630157,1.1820605,1.195802,66.03382809803239,1.183666895441344,1.1858767878610146,-0.0022098924196705116,-0.004053076932365328,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,1,1.0,4.21286778335972e-05,0.9120544996851552
2021-08-03,1.18708,1.18934,1.1852,1.1862,-0.0005813512625433,-0.00058152031271,-0.0831658679857785,0.9168341320142216,1.2363580151491729,-0.2584396099024756,1.182267,1.1950282,55.756302521008266,1.1840566038349836,1.1859007295009396,-0.0018441256659560423,-0.0036112866790834713,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.0005813512625433,0.9115242756502548
2021-08-04,1.18624,1.18997,1.1831,1.1835,-0.002276176024279,-0.0022787704505874,-0.08525274385531,0.91474725614469,1.2363580151491729,-0.2601275318829705,1.182477,1.1943127999999998,54.81206113176356,1.1839709724757552,1.185722897686055,-0.0017519252102997651,-0.0032394143853267305,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.002276176024279,0.9094494859484714
2021-08-05,1.18357,1.18573,1.1826,1.18332,-0.0001520912547529,-0.0001521028218006,-0.0853918689132788,0.9146081310867212,1.2363580151491729,-0.2602400600150036,1.182421,1.193592,55.94435075885281,1.1838708228641006,1.1855449052648657,-0.0016740824007650534,-0.002926347988414395,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.0001520912547529,0.9093111666350191
2021-08-06,1.18335,1.18354,1.1753,1.1761,-0.006101477199743,-0.0061201672752471,-0.0909723295718041,0.909027670428196,1.2363580151491729,-0.2647536884221054,1.181853,1.1927359999999998,43.9549519708511,1.182675311654239,1.1848452826526534,-0.0021699709984144278,-0.002775072590414402,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.006101477199743,0.9037630252843238
2021-08-09,1.17589,1.1769,1.17321,1.1738,-0.0019556160190459,-0.0019575307327566,-0.0927500386458495,0.9072499613541504,1.2363580151491729,-0.2661915478869716,1.181244,1.19176,43.098408574212336,1.1813098790920484,1.1840271135672717,-0.002717234475223318,-0.002763504967376185,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,1.0,-0.0019556160190459,0.9019956118346564
2021-08-10,1.17382,1.1743,1.1708,1.172,-0.0015334810018742,-0.0015346579872761,-0.0941412892255372,0.9058587107744628,1.2363580151491729,-0.2673168292073017,1.180964,1.1907728,37.997432605904876,1.1798775900009641,1.1831362162659924,-0.003258626265028264,-0.002862529226906601,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,0,1.0,-0.0015334810018742,0.900612418700134
2021-08-11,1.17194,1.17541,1.1704,1.17404,0.0017406143344709,0.0017391012209172,-0.0925645385685578,0.9074354614314422,1.2363580151491729,-0.2660415103775942,1.1804929999999998,1.1898334,45.50819672131156,1.178979499231585,1.1824624224685114,-0.0034829232369264496,-0.002986608028910571,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,0,0.0,0.0,0.900612418700134
2021-08-12,1.17399,1.17483,1.1722,1.1731,-0.0008006541514768,-0.0008009748462005,-0.0932910805379503,0.9067089194620496,1.2363580151491729,-0.2666291572893222,1.1800895,1.1890433999999999,44.112030553787335,1.1780749608882641,1.1817689096930661,-0.0036939488048020053,-0.003128076184088858,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,0,0.0,-0.0,0.900612418700134
2021-08-13,1.17309,1.18048,1.17287,1.17936,0.0053362884664562,0.0053221009293039,-0.0884526201885919,0.911547379811408,1.2363580151491729,-0.2627156789197299,1.1800324999999998,1.1883025999999999,48.92379290285055,1.1782726592131465,1.1815904719380241,-0.0033178127248776335,-0.0031660234922466133,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8060390496248785,0,0.0,0.0,0.900612418700134
2021-08-16,1.17938,1.1801,1.1766,1.1774,-0.0016619183285849,-0.0016633008468176,-0.0899675374864741,0.910032462513526,1.2363580151491729,-0.2639409852463115,1.1799149999999998,1.1874698,43.92415972421724,1.1781384039495855,1.1812800666092818,-0.003141662659696287,-0.0031611513257365485,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,1,0.0,-0.0,0.900612418700134
2021-08-17,1.1776,1.17848,1.17054,1.17097,-0.0054611856633258,-0.0054761524535686,-0.0949373937239141,0.9050626062760858,1.2363580151491729,-0.2679607401850462,1.179561,1.1865452,32.649883207890085,1.1770355725727262,1.1805163579715572,-0.00348078539883101,-0.003225078140355441,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8060390496248785,0,1.0,-0.0054611856633258,0.8956940070709156
2021-08-18,1.17095,1.17427,1.1692,1.17093,-3.415971374165494e-05,-3.416029719796357e-05,-0.0949683104034628,0.9050316895965372,1.2363580151491729,-0.2679857464366091,1.1791335,1.1856078,24.31566686080393,1.1760962537153836,1.1798062573810715,-0.0037100036656878554,-0.003322063245421924,0,0.0,-0.0,0.9407565067606982,1,0.0,-0.0,0.8060390496248785,0,0.0,-0.0,0.8956940070709156
2021-08-19,1.17094,1.17156,1.1664,1.16766,-0.0027926519945684,-0.0027965587222656,-0.0974957489565623,0.9025042510434376,1.2363580151491729,-0.2700300075018754,1.1786774999999998,1.184615,23.272017837235367,1.1747983685284016,1.1789065346121033,-0.004108166083701681,-0.0034792838130778755,0,0.0,-0.0,0.9407565067606982,1,1.0,-0.0027926519945684,0.8037880630652436,0,0.0,-0.0,0.8956940070709156
2021-08-20,1.16771,1.17045,1.1662,1.16949,0.0015672370381789,0.0015660102038715,-0.096081310867213,0.903918689132787,1.2363580151491729,-0.2688859714928732,1.1783119999999998,1.1837888,26.89856611789689,1.173981696447109,1.1782090135297252,-0.004227317082616144,-0.0036288904669855297,0,0.0,0.0,0.9407565067606982,1,1.0,0.0015672370381789,0.8050477894885256,0,0.0,0.0,0.8956940070709156
2021-08-23,1.1695,1.17503,1.16912,1.1746,0.0043694259891065,0.004359907763419,-0.0921317050548772,0.9078682949451228,1.2363580151491729,-0.2656914228557138,1.178037,1.1830444,36.21673003802305,1.1740768200706306,1.17794167919419,-0.003864859123559272,-0.0036760841983002786,0,0.0,0.0,0.9407565067606982,0,1.0,0.0043694259891065,0.8085653862223895,0,0.0,0.0,0.8956940070709156
2021-08-24,1.17457,1.17652,1.1725,1.1755,0.0007662182870764,0.0007659248917051,-0.0914360797650333,0.9085639202349668,1.2363580151491729,-0.2651287821955488,1.1777305,1.1822983999999999,40.069513406156915,1.1742957708289952,1.1777608140686944,-0.003465043239699206,-0.0036338760065800645,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,0.0,0.0,0.8956940070709156
2021-08-25,1.17558,1.17745,1.1724,1.17686,0.0011569544874521,0.0011562857313729,-0.0903849126603804,0.9096150873396196,1.2363580151491729,-0.2642785696424105,1.1773565,1.1818476,42.20935841775217,1.1746902676245343,1.177694087100643,-0.0030038194761086157,-0.0035078647004857747,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0011569544874521,0.8967302842717803
2021-08-26,1.17696,1.1779,1.1744,1.1754,-0.0012405893649202,-0.0012413595329471,-0.0915133714639049,0.9084866285360952,1.2363580151491729,-0.265191297824456,1.176698,1.1815456,49.019607843137365,1.1747994572207598,1.1775241547228175,-0.002724697502057616,-0.0033512312608001433,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,1,1.0,-0.0012405893649202,0.8956178102179108
2021-08-27,1.17552,1.18023,1.1733,1.17924,0.0032669729453802,0.0032616479837856,-0.0885453702272377,0.9114546297727624,1.2363580151491729,-0.2627906976744185,1.176318,1.181412,57.30397422126757,1.1754826176483353,1.1776512543729791,-0.0021686367246438465,-0.003114712353568884,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0032669729453802,0.8985437693732934
2021-08-30,1.17949,1.18099,1.1781,1.17977,0.0004494420135001,0.0004493410446903,-0.0881357242232185,0.9118642757767814,1.2363580151491729,-0.2624593648412102,1.175962,1.1811706,60.80066722268563,1.1761422149332068,1.1778081984934994,-0.001665983560292572,-0.002824966594913622,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0004494420135001,0.8989476126942185
2021-08-31,1.17983,1.18451,1.1793,1.1808,0.0008730515269925,0.0008726706391818,-0.0873396197248417,0.9126603802751584,1.2363580151491729,-0.2618154538634658,1.175692,1.1809088,59.668192219679746,1.176858797251175,1.1780298134199068,-0.00117101616873172,-0.0024941765096772417,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0008730515269925,0.8997324402801675
2021-09-01,1.18088,1.18573,1.1792,1.18372,0.0024728997289973,0.002469847143918,-0.0850827021177926,0.9149172978822072,1.2363580151491729,-0.2599899974993748,1.175703,1.1807286,64.37466161342721,1.1779143669048404,1.178451308722136,-0.0005369418172955776,-0.002102729571200909,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0024728997289973,0.9019573883879065
2021-09-02,1.18383,1.18761,1.1832,1.18725,0.0029821241509815,0.002977686439105,-0.0823543051476274,0.9176456948523726,1.2363580151491729,-0.2577831957989498,1.1758995,1.1806130000000001,61.53171587255179,1.1793506181502496,1.1791030636316073,0.00024755451864222344,-0.0016326727532322825,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0029821241509815,0.9046471372989743
2021-09-03,1.18732,1.1909,1.1864,1.18832,0.0009012423668142,0.0009008364917552,-0.0815272839697017,0.9184727160302982,1.2363580151491729,-0.2571142785696423,1.1765105,1.1805134,66.38655462184869,1.1807305230502112,1.1797857996588956,0.0009447233913155717,-0.0011171935243227116,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0009012423668142,0.9054624436261253
2021-09-06,1.18774,1.18864,1.1854,1.18703,-0.0010855661774605,-0.0010861558312008,-0.0825243468851446,0.9174756531148552,1.2363580151491729,-0.2579207301825456,1.177172,1.1804048,78.49538679914795,1.1816996733501788,1.18032240709157,0.0013772662586086781,-0.0006183015677364337,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,1,1.0,-0.0010855661774605,0.904479504222364
2021-09-07,1.18696,1.18854,1.1836,1.1845,-0.0021313698895562,-0.0021336444909452,-0.0844798268665946,0.9155201731334054,1.2363580151491729,-0.2595023755938983,1.177797,1.1802984,72.12259537006847,1.1821304928347667,1.1806318584181204,0.0014986344166463272,-0.00019491437085988157,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,1,1.0,-0.0021313698895562,0.9025517238413437
2021-09-08,1.18443,1.18512,1.18,1.18154,-0.0024989447024061,-0.0025020722762282,-0.0867676611531923,0.9132323388468075,1.2363580151491729,-0.2613528382095523,1.178172,1.1802152,72.85902503293815,1.1820396477832642,1.1806991281649264,0.0013405196183378099,0.00011217242697965672,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,1,1.0,-0.0024989447024061,0.900296296992403
2021-09-09,1.1816,1.18414,1.1803,1.18243,0.0007532542275336,0.000752970673951,-0.0860797650332355,0.9139202349667644,1.2363580151491729,-0.2607964491122779,1.1786385,1.1801678,71.99184228416055,1.1820997019704542,1.1808273408934504,0.0012723610770037919,0.00034421015698448375,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0007532542275336,0.9009744489841455
2021-09-10,1.18243,1.18512,1.1808,1.18115,-0.0010825165126054,-0.0010831028567952,-0.0870690987787913,0.9129309012212088,1.2363580151491729,-0.2615966491622905,1.178728,1.1800667999999999,62.79796795623247,1.1819535939749999,1.1808512415680097,0.0011023524069901924,0.0004958386069856255,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,1,1.0,-0.0010825165126054,0.8999991292656846
2021-09-13,1.18134,1.18171,1.1768,1.1811,-4.233162595768114e-05,-4.233252196624567e-05,-0.087107744628227,0.912892255371773,1.2363580151491729,-0.2616279069767441,1.178913,1.1799658,61.317704122877934,1.181822271825,1.1808696681185276,0.0009526037064724324,0.0005871916268829869,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,1,1.0,-4.233162595768114e-05,0.8999610308391823
2021-09-14,1.18085,1.1846,1.1798,1.18031,-0.0006688680044026,-0.0006690917964034,-0.0877183490493122,0.9122816509506878,1.2363580151491729,-0.2621217804451111,1.17938,1.1799306,57.13694662805114,1.1815896146211537,1.1808282112208588,0.0007614034002949577,0.0006220339815653811,0,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,1,1.0,-0.0006688680044026,0.8993590757004448
2021-09-15,1.1804,1.1832,1.1797,1.18149,0.0009997373571348,0.0009992379525644,-0.0868063070026281,0.913193692997372,1.2363580151491729,-0.261384096024006,1.179908,1.1799743999999999,62.74591879447443,1.1815742892948222,1.1808772326119064,0.0006970566829158642,0.0006370385218354778,0,0.0,0.0,0.9407565067606982,0,0.0,0.0,0.8085653862223895,1,1.0,0.0009997373571348,0.9002581985659008
2021-09-16,1.18154,1.18207,1.1749,1.17666,-0.004088058299266,-0.0040964372531596,-0.0905394960581235,0.9094605039418764,1.2363580151491729,-0.2644036009002249,1.180358,1.1798188,44.81511254019287,1.1808182447879265,1.1805648450110242,0.00025339977690230775,0.0005603107728488438,1,0.0,-0.0,0.9407565067606982,0,0.0,-0.0,0.8085653862223895,0,1.0,-0.004088058299266,0.8965778905657713
2021-09-17,1.17671,1.17889,1.17211,1.1724,-0.0036204171128447,-0.0036269866840654,-0.0938321224300511,0.9061678775699488,1.2363580151491729,-0.2670667666916728,1.1805035,1.1795176,37.11988815099639,1.1795231302051685,1.1799600416768743,-0.00043691147170576983,0.0003608663239379211,1,1.0,-0.0036204171128447,0.9373505758046018,0,0.0,-0.0,0.8085653862223895,0,0.0,-0.0,0.8965778905657713
2021-09-20,1.17255,1.17365,1.1698,1.17273,0.0002814738996927,0.0002814342933466,-0.0935770598237751,0.9064229401762248,1.2363580151491729,-0.266860465116279,1.18041,1.1792526,35.54281619491212,1.1784780332505274,1.179424483034143,-0.0009464497836155772,9.940310242722143e-05,1,1.0,0.0002814738996927,0.9376144155265528,0,0.0,0.0,0.8085653862223895,0,0.0,0.0,0.8965778905657713
2021-09-21,1.17248,1.17487,1.1713,1.17255,-0.0001534880151442,-0.0001534997956351,-0.093716184881744,0.906283815118256,1.2363580151491729,-0.2669729932483121,1.1802625,1.1791516,27.81088597536717,1.1775660281350615,1.1789152620686507,-0.0013492339335892112,-0.0001903243047760651,1,1.0,-0.0001534880151442,0.9374705029509429,1,0.0,-0.0,0.8085653862223895,0,0.0,-0.0,0.8965778905657713
2021-09-22,1.17249,1.17557,1.1683,1.1693,-0.002771736812929,-0.0027755851881763,-0.0962281650950691,0.9037718349049308,1.2363580151491729,-0.2690047511877971,1.1798845,1.1788683999999998,13.941341904379556,1.1762943314988983,1.1782030204339358,-0.0019086889350374836,-0.0005339972308283489,1,1.0,-0.002771736812929,0.9348720814468787,1,1.0,-0.002771736812929,0.8063242557757367,0,0.0,-0.0,0.8965778905657713
2021-09-23,1.1693,1.17502,1.1682,1.1738,0.0038484563414007,0.0038410699779612,-0.0927500386458498,0.90724996135415,1.2363580151491729,-0.2661915478869718,1.1798045,1.178721,24.36440677966077,1.1759105881913754,1.1778768707721627,-0.0019662825807873485,-0.0008204543008201488,1,1.0,0.0038484563414007,0.9384698958371215,1,1.0,0.0038484563414007,0.8094273594711021,0,0.0,0.0,0.8965778905657713
2021-09-24,1.17384,1.17476,1.1699,1.1718,-0.0017038677798603,-0.0017053210135459,-0.0942958726232806,0.9057041273767192,1.2363580151491729,-0.2674418604651164,1.1794325,1.178547,23.768515328969798,1.1752781900080869,1.177426732196447,-0.0021485421883600253,-0.0010860718783281243,1,1.0,-0.0017038677798603,0.9368708672192357,1,1.0,-0.0017038677798603,0.8080482022731619,0,0.0,-0.0,0.8965778905657713
2021-09-27,1.17165,1.17252,1.1683,1.16961,-0.001868919610855,-0.001870668220124,-0.0959885608285673,0.9040114391714328,1.2363580151491729,-0.2688109527381845,1.1789245000000002,1.1783442,24.05019170442641,1.1744061607760736,1.17684771499671,-0.0024415542206364105,-0.0013571683467897815,1,1.0,-0.001868919610855,0.935119930882651,1,1.0,-0.001868919610855,0.8065380251414175,0,0.0,-0.0,0.8965778905657713
2021-09-28,1.16954,1.17033,1.1666,1.16812,-0.0012739289164763,-0.0012747410537285,-0.0971402071417532,0.9028597928582468,1.2363580151491729,-0.2697424356089022,1.1782905,1.1781456,25.349008082292272,1.1734390591182162,1.1762012175895462,-0.0027621584713299896,-0.0016381663716978233,1,1.0,-0.0012739289164763,0.9339286545623263,1,1.0,-0.0012739289164763,0.8055105530289521,0,0.0,-0.0,0.8965778905657713
2021-09-29,1.16827,1.16902,1.1587,1.1596,-0.0072937711878917,-0.0073205007893352,-0.1037254598856085,0.8962745401143914,1.2363580151491729,-0.2750687671917979,1.1770844999999999,1.177748,17.245337159253594,1.1713099731000292,1.1749714977680985,-0.003661524668069349,-0.0020428380309721285,0,1.0,-0.0072937711878917,0.9271167926501332,1,1.0,-0.0072937711878917,0.799635343365727,0,0.0,-0.0,0.8965778905657713
2021-09-30,1.15966,1.16098,1.1561,1.158,-0.0013797861331493,-0.0013807389145598,-0.1049621270675532,0.8950378729324467,1.2363580151491729,-0.2760690172543136,1.1756220000000002,1.1773724,17.088427637190506,1.1692622849307939,1.1737143497852764,-0.004452064854482574,-0.0025246833956742176,0,0.0,-0.0,0.9271167926501332,1,1.0,-0.0013797861331493,0.7985320176073749,0,0.0,-0.0,0.8965778905657713
2021-10-01,1.15802,1.16074,1.1561,1.1594,0.0012089810017272,0.0012082507726921,-0.1038800432833515,0.8961199567166485,1.2363580151491729,-0.2751937984496123,1.1741759999999999,1.1770243999999999,20.290251916757782,1.1677450103260563,1.1726540275789596,-0.00490901725290338,-0.00300155016712005,0,0.0,0.0,0.9271167926501332,1,1.0,0.0012089810017272,0.7994974276459332,0,0.0,0.0,0.8965778905657713
2021-10-04,1.15937,1.16402,1.1586,1.1618,0.0020700362256338,0.0020678966527995,-0.1020250425104346,0.8979749574895654,1.2363580151491729,-0.273693423355839,1.1729144999999999,1.1766584,25.727773406766147,1.1668303933528168,1.1718500255360738,-0.005019632183256961,-0.0034051665703474327,0,0.0,0.0,0.9271167926501332,1,1.0,0.0020700362256338,0.8011524162834613,0,0.0,0.0,0.8965778905657713
2021-10-05,1.1617,1.1622,1.1579,1.1596,-0.0018936133585815,-0.0018954085109317,-0.1037254598856085,0.8962745401143914,1.2363580151491729,-0.2750687671917979,1.1716695,1.1762178,22.043422733077804,1.1657180251446913,1.1709426162371055,-0.005224591092414244,-0.003769051474760795,0,0.0,-0.0,0.9271167926501332,1,1.0,-0.0018936133585815,0.7996353433657272,0,0.0,-0.0,0.8965778905657713
2021-10-06,1.15948,1.16006,1.1527,1.1554,-0.003621938599517,-0.0036285137003352,-0.1069717112382132,0.8930282887617867,1.2363580151491729,-0.2776944236059014,1.1703625,1.1756389999999999,22.403946002076694,1.1641306366608926,1.1697913113306533,-0.0056606746697607235,-0.0041473761137607815,0,0.0,-0.0,0.9271167926501332,1,1.0,-0.003621938599517,0.7967391132500529,0,0.0,-0.0,0.8965778905657713
2021-10-07,1.15533,1.15721,1.1546,1.15544,3.462004500609517e-05,3.461944574616795e-05,-0.1069407945586645,0.8930592054413354,1.2363580151491729,-0.2776694173543385,1.169013,1.1749764,25.276967930029016,1.1627936156361398,1.1687282512320865,-0.005934635595946647,-0.004504828010197954,0,0.0,0.0,0.9271167926501332,1,1.0,3.462004500609517e-05,0.7967666963940117,0,0.0,0.0,0.8965778905657713
2021-10-08,1.15547,1.15861,1.1539,1.1567,0.0010904936647511,0.0010898995084445,-0.1059669191528831,0.8940330808471169,1.2363580151491729,-0.2768817204301075,1.1677905,1.1743736,27.249503264263495,1.1618561363075028,1.1678372696593393,-0.005981133351836476,-0.004800089078525659,0,0.0,0.0,0.9271167926501332,1,1.0,0.0010904936647511,0.7976355654287139,0,0.0,0.0,0.8965778905657713
2021-10-11,1.15693,1.15868,1.1547,1.1554,-0.0011238869196853,-0.0011245189541907,-0.1069717112382132,0.8930282887617867,1.2363580151491729,-0.2776944236059014,1.1665055,1.1737438,26.409903713892774,1.160862884567887,1.1669159904253141,-0.006053105857427132,-0.005050692434305954,0,0.0,-0.0,0.9271167926501332,1,1.0,-0.0011238869196853,0.7967391132500528,0,0.0,-0.0,0.8965778905657713
2021-10-12,1.15539,1.15703,1.1523,1.153,-0.0020772027003634,-0.0020793630781061,-0.1088267120111302,0.8911732879888697,1.2363580151491729,-0.2791947986996749,1.1651399999999998,1.1730798,27.042253521126838,1.1596532100189814,1.1658851763197353,-0.006231966300753955,-0.005286947207595554,0,0.0,-0.0,0.9271167926501332,1,1.0,-0.0020772027003634,0.7950841246125246,0,0.0,-0.0,0.8965778905657713
2021-10-13,1.15302,1.15985,1.1527,1.15974,0.0058456201214223,0.0058286007776566,-0.1036172515071884,0.8963827484928115,1.2363580151491729,-0.2749812453113279,1.1640525,1.1726046,31.372549019607945,1.1596665623237534,1.1654299780738289,-0.00576341575007544,-0.005382240916091531,0,0.0,0.0,0.9271167926501332,0,1.0,0.0058456201214223,0.7997318843695831,0,0.0,0.0,0.8965778905657713
2021-10-14,1.15974,1.16245,1.1582,1.1598,5.173573387140529e-05,5.1734395624482274e-05,-0.1035708764878655,0.8964291235121344,1.2363580151491729,-0.2749437359339836,1.1632095,1.1721342,33.24022346368716,1.159687091197022,1.1650129426609526,-0.005325851463930498,-0.005370963025659325,0,0.0,0.0,0.9271167926501332,0,0.0,0.0,0.7997318843695831,1,0.0,0.0,0.8965778905657713
2021-10-15,1.15973,1.1619,1.1586,1.16,0.0001724435247456,0.0001724286580701,-0.1034162930901224,0.8965837069098775,1.2363580151491729,-0.2748187046761691,1.1625895,1.1718122000000002,35.78822833481206,1.1597352310128648,1.1646416135749562,-0.004906382562091416,-0.005278046932945743,0,0.0,0.0,0.9271167926501332,0,0.0,0.0,0.7997318843695831,1,1.0,0.0001724435247456,0.8967324996174295
2021-10-18,1.15987,1.16224,1.157,1.16089,0.0007672413793105,0.0007669472001047,-0.1027283969701655,0.8972716030298344,1.2363580151491729,-0.2742623155788947,1.1619975,1.171554,39.11472448057809,1.1599128877801164,1.1643637162731075,-0.004450828492991166,-0.0051126032449548275,0,0.0,0.0,0.9271167926501332,0,0.0,0.0,0.7997318843695831,1,1.0,0.0007672413793105,0.8974205098973086
2021-10-19,1.16092,1.16694,1.1607,1.16286,0.0016969738734935,0.0016955356401962,-0.1012057505023962,0.8987942494976038,1.2363580151491729,-0.2730307576894223,1.1615129999999998,1.1713712,56.11402850712683,1.1603662896600986,1.1642523298825072,-0.003886040222408571,-0.004867290640445577,0,0.0,0.0,0.9271167926501332,0,0.0,0.0,0.7997318843695831,1,1.0,0.0016969738734935,0.8989434090561416
2021-10-20,1.16296,1.16586,1.1615,1.1648,0.0016683005692861,0.0016669105017103,-0.0997062915442882,0.9002937084557118,1.2363580151491729,-0.271817954488622,1.1612879999999999,1.1711864,62.59259259259279,1.1610483989431604,1.1642928980393583,-0.0032444990961979503,-0.004542732331596052,0,0.0,0.0,0.9271167926501332,0,0.0,0.0,0.7997318843695831,1,1.0,0.0016683005692861,0.9004431168572259
